id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
64006,Leri at Dolybont,47.2,263462,288050,52.47326,-4.01163,Leri,Dolybont,14.6,NRW,64006,64,01/01/1971,,C,,126.0,51.2,True,True,False,True,False,False,False,False,False,False,False,False,False,S,01/10/1960,30/09/2020,1.453,0.017,21/06/1970,21/06/1970,42.45,08/06/2012,08/06/2012,0.06,0.497,0.905,3.418,4.52,0.5,21915.0,21915.0,100.0,12/09/1971,,18.455,18.5,112.6,263.2,403.9,520.4,1508.0,1496.0,0.1023,0.0107,0.8344,0.0342,0.0065,0.1141,0.0366,0.7869,0.0579,0.0022,,,1.0,,,0.0511,0.1685,0.66,0.504,0.983,204.2,38.47,42.8,57.3,10.0,17.6,9.22,262.0,264.0,0.24,18.5,47.02,0.286,0.935,0.0196,0.0012,,,0.0014,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
64011,Cerist at Llaw'r Cae,5.35,281953,316316,52.73156,-3.74963,Cerist,Llaw'r Cae,162.8,NRW,64011,64,02/09/1997,,C,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,N,02/09/1997,30/09/2021,0.394,0.036,19/07/2018,13/06/2020,5.025,01/02/2002,01/02/2002,0.074,0.142,0.221,0.901,1.24,0.43,8795.0,8795.0,100.0,01/12/1997,,6.137,162.8,235.3,420.0,616.8,676.2,2333.0,2159.0,0.0107,,0.9341,0.0377,,0.0011,0.0044,0.8386,0.1558,,,,1.0,,,,,0.66,0.459,1.0,433.3,42.06,66.9,84.9,12.4,4.11,2.0,419.0,66.0,0.22,163.8,5.35,0.058,,0.0037,0.0,,,0.0,,,gdf;gmf;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
65005,Erch at Pencaenewydd,18.1,240013,340372,52.93684,-4.38203,Erch,Pencaenewydd,56.1,NRW,65005,65,01/01/1973,,C,,75.8,25.6,True,True,False,True,False,True,True,False,True,True,False,True,True,N,01/01/1973,30/09/2021,0.616,0.044,27/08/1976,27/08/1976,28.0,21/08/2000,21/08/2000,0.099,0.239,0.396,1.34,1.902,0.53,17805.0,17805.0,100.0,05/09/1972,,10.848,56.8,104.9,143.9,317.7,551.4,1535.0,1477.0,0.1463,0.0045,0.7702,0.0459,0.0043,0.1619,0.0096,0.7575,0.0617,0.0042,,,1.0,,,,0.8538,0.56,0.439,0.991,95.9,39.31,47.5,61.2,9.9,12.62,7.2,175.0,179.0,0.48,56.8,19.42,0.78,0.957,0.071,0.0,,,0.0012,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
65008,Peris at Nant Peris,11.96,260837,357960,53.10064,-4.08,Peris,Nant Peris,143.0,NRW,65008,65,01/01/1971,,VA,13.57,,,True,False,False,False,False,False,False,False,False,False,False,False,False,N,01/01/1971,30/09/2021,1.235,0.014,14/07/2018,14/07/2018,29.21,25/12/2015,25/12/2015,0.093,0.286,0.559,3.08,4.78,0.21,18536.0,18084.0,97.562,,,,133.3,248.3,525.4,803.1,1060.7,3639.0,3465.0,0.0105,0.0039,0.5738,0.2171,0.0169,,0.0016,0.4934,0.5014,0.0036,,,1.0,,,,,0.71,0.548,0.996,487.9,28.5,90.7,123.6,14.3,5.43,3.19,527.0,308.0,0.17,145.4,10.32,2.363,0.705,0.0444,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d
65014,Colwyn at Hafod Wydr,6.58,257426,350203,53.03006,-4.12747,Colwyn,Hafod Wydr,171.0,NRW,65014,65,01/07/1995,,C,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,,20/07/1995,30/09/2021,0.59,0.018,03/07/2018,02/06/2020,9.311,25/08/2020,25/08/2020,0.052,0.146,0.273,1.504,2.23,0.22,9570.0,9570.0,100.0,,,,156.1,211.6,419.7,618.4,893.5,3163.0,2955.0,0.0379,,0.7988,0.0734,0.0042,0.0435,,0.6856,0.2676,0.0033,,,1.0,,,,0.0828,0.57,0.297,0.981,228.3,54.47,69.0,89.5,12.4,5.53,3.23,419.0,257.0,0.57,156.1,6.55,0.466,0.584,0.0298,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d
66004,Wheeler at Bodfari,62.9,310501,371336,53.23149,-3.34224,Wheeler,Bodfari,54.6,NRW,66004,66,01/01/1970,,C,,8.1,13.7,True,True,False,True,False,False,True,False,False,True,False,False,True,N,01/01/1970,30/09/2021,0.748,0.169,06/09/1976,06/09/1976,6.695,12/06/2019,12/06/2019,0.244,0.411,0.603,1.39,1.71,0.82,18901.0,18402.0,97.36,01/09/1967,,3.699,55.1,144.7,199.7,274.7,437.1,852.0,863.0,0.186,0.04,0.7266,0.015,0.0191,0.1144,0.2527,0.5835,0.0372,0.0103,,0.6914,0.3086,,0.2185,,0.1666,0.38,0.696,0.975,108.7,25.19,33.3,44.1,10.1,14.22,7.84,207.0,243.0,0.09,55.1,62.91,0.191,0.978,0.028,0.0022,,,0.0036,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
66005,Clwyd at Ruthin Weir,95.3,312185,359214,53.12284,-3.31369,Clwyd,Ruthin Weir,51.3,NRW,66005,66,01/01/1970,,MIS,,39.0,82.5,True,True,True,True,False,False,False,False,False,False,False,False,False,N,01/07/1971,30/09/2021,1.43,0.008,18/08/1976,23/08/1976,21.0,09/11/2000,09/11/2000,0.075,0.362,0.83,3.55,4.79,0.55,18355.0,13352.0,72.743,24/06/1971,,17.21,51.5,109.9,238.3,348.4,500.7,956.0,958.0,0.2288,0.013,0.7104,0.0275,0.0116,0.1994,0.117,0.6476,0.0237,0.0115,0.0664,0.1699,0.7638,,0.0216,,0.5892,0.51,0.518,0.995,114.8,34.93,35.0,46.3,9.3,27.59,12.77,234.0,46.0,0.18,51.5,96.39,0.349,0.732,0.0372,0.0032,,,0.0053,0.556,0.159,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
67003,Brenig at Llyn Brenig outflow,20.2,297465,353919,53.07263,-3.53188,Brenig,Llyn Brenig outflow,325.3,NRW,67003,67,01/01/1922,,TP,,13.4,15.8,True,False,False,True,False,False,False,False,False,False,False,False,False,SR,01/03/1922,30/09/2020,0.581,0.013,29/08/1975,30/08/1975,11.87,04/09/1931,04/09/1931,0.058,0.136,0.258,1.501,2.073,0.47,36009.0,36009.0,100.0,,,,333.1,377.5,416.4,467.6,517.5,1301.0,1317.0,0.4182,,0.1595,0.2445,0.0012,0.4206,0.0016,0.1727,0.239,0.0017,,,1.0,,,0.0693,0.5134,0.7,0.319,0.587,72.1,52.98,42.0,58.1,10.2,8.02,3.94,419.0,174.0,0.24,333.1,22.44,0.153,1.076,0.0182,0.0,,,0.0,,,gdf;gmf;nmf;cmr;cdr;cdr-d
67010,Gelyn at Cynefail,13.1,284245,342049,52.96327,-3.72485,Gelyn,Cynefail,306.2,NRW,67010,67,01/01/1966,,CC,,35.5,20.4,True,True,False,True,False,False,True,False,False,False,False,False,False,N,01/07/1966,30/09/2021,0.712,0.016,27/08/1976,03/09/1976,16.1,05/02/2011,05/02/2011,0.068,0.161,0.283,1.85,2.86,0.25,20181.0,17992.0,89.153,01/07/1966,,17.03,302.1,342.0,413.4,526.0,684.9,2044.0,2002.0,,,0.7295,0.2554,,,0.0035,0.4552,0.5323,,,,1.0,,,,0.2052,0.71,0.251,0.969,127.8,58.35,61.8,84.3,12.2,7.72,3.65,424.0,243.0,0.02,302.1,12.76,0.454,0.696,0.0321,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
67013,Hirnant at Plas Rhiwedog,33.9,294600,334900,52.90117,-3.56842,Hirnant,Plas Rhiwedog,195.0,NRW,,67,01/01/1967,31/12/1976,VA,,,16.0,True,True,False,True,False,False,False,False,False,False,False,False,False,N,01/08/1967,31/12/1976,1.239,0.032,26/08/1976,26/08/1976,25.94,23/03/1968,23/03/1968,0.112,0.398,0.693,2.82,4.19,0.4,3441.0,3381.0,98.256,10/07/1967,02/01/1980,24.081,194.0,308.7,435.2,575.8,666.5,1762.0,1756.0,0.4586,0.0003,0.2869,0.2375,0.0032,0.478,0.005,0.2607,0.2556,0.0006,,,1.0,,,,,0.71,0.415,1.0,222.9,45.06,47.8,66.0,10.5,10.73,6.21,435.0,335.0,0.24,194.0,32.47,0.26,0.682,0.0182,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
67028,Ceidiog at Llandrillo,36.5,303484,337154,52.9231,-3.43706,Ceidiog,Llandrillo,155.1,NRW,,67,01/01/1978,31/12/2000,VA,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,N,01/08/1978,31/12/2000,1.435,0.044,15/09/1990,17/09/1990,19.91,05/11/2000,05/11/2000,0.12,0.404,0.804,3.467,4.756,0.47,8189.0,5202.0,63.524,,,,153.9,254.5,438.4,643.1,826.2,1556.0,1501.0,0.1756,,0.607,0.2117,0.0011,0.1499,0.015,0.4947,0.34,0.0004,,,1.0,,,,0.0745,0.51,0.355,1.0,190.4,49.31,42.3,58.8,10.2,9.35,5.6,451.0,325.0,0.28,153.9,36.02,0.186,0.591,0.0129,0.0006,,,0.0008,,,gdf;gmf;cmr;cdr;cdr-d
68002,Gowy at Picton,156.2,344270,371410,53.23678,-2.83644,Gowy,Picton,3.1,EA-GMMC,,68,01/01/1949,01/01/1980,VA,80.0,,,True,False,False,False,False,False,False,False,False,False,False,False,False,PG,01/10/1949,31/05/1976,1.229,0.09,22/04/1971,22/04/1971,30.64,12/02/1976,12/02/1976,0.255,0.481,0.733,2.67,3.744,0.51,9740.0,9710.0,99.692,,,,5.6,17.6,41.4,97.8,218.0,724.0,729.0,0.0636,0.2907,0.5965,0.0001,0.0488,0.06,0.4362,0.4746,0.0003,0.0275,0.7886,,,0.2114,0.1006,0.0039,0.8058,0.35,0.538,0.994,33.7,32.24,28.8,39.1,9.9,34.16,14.58,52.0,294.0,0.17,5.6,149.51,1.037,0.885,0.1479,0.012,0.512,0.927,0.0166,0.684,0.916,gdf;gmf;cmr;cdr;cdr-d
68004,Wistaston Brook at Marshfield Bridge,92.7,367410,355200,53.09301,-2.4881,Wistaston Brook,Marshfield Bridge,30.1,EA-GMMC,680403,68,01/01/1957,,VA,14.0,,12.14,True,False,False,False,False,False,False,True,False,False,False,False,False,PGEI,01/10/1957,30/09/2021,0.922,0.049,19/07/2018,19/07/2018,21.64,26/10/2019,26/10/2019,0.224,0.435,0.637,1.784,2.566,0.59,23376.0,23287.0,99.619,,,,30.6,50.8,75.5,128.1,231.8,763.0,730.0,0.0446,0.2427,0.5261,0.0023,0.1818,0.0421,0.3516,0.4123,0.0028,0.1866,0.1238,,,0.8762,0.294,,0.6802,0.35,0.55,0.967,31.8,31.51,29.7,39.4,9.4,22.72,11.22,82.0,295.0,0.28,35.1,90.09,1.017,0.881,0.1456,0.0852,0.796,0.631,0.0929,0.866,0.652,gdf;gmf;nmf;cmr;cdr;cdr-d
68005,Weaver at Audlem,207.0,365254,343040,52.98357,-2.51898,Weaver,Audlem,44.7,EA-GMMC,680301,68,01/01/1952,,TPVA,18.0,0.3,11.6,True,True,False,True,False,False,True,True,True,True,True,False,True,PGE,01/10/1953,30/09/2021,1.67,0.039,23/08/1976,23/08/1976,40.02,26/10/2019,26/10/2019,0.233,0.496,0.855,4.097,5.61,0.54,24837.0,24380.0,98.16,19/06/1936,,14.099,44.7,67.8,86.2,111.2,221.3,756.0,719.0,0.049,0.2541,0.6694,0.0001,0.0232,0.0512,0.2848,0.6419,0.0026,0.0128,0.0274,,0.1427,0.8299,0.2075,,0.7709,0.34,0.502,0.95,27.4,34.29,29.6,38.6,9.4,29.37,14.86,89.0,63.0,0.08,46.2,201.38,1.1,1.021,0.1593,0.0052,0.561,0.857,0.0074,0.74,0.89,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
68015,Gowy at Huxley,49.0,349659,362434,53.15664,-2.75429,Gowy,Huxley,16.8,EA-GMMC,684014,68,01/01/1973,,VA,,,17.8,True,False,False,False,False,False,False,False,False,False,False,False,False,PG,04/05/1979,30/09/2021,0.547,0.046,19/07/1996,05/08/1996,18.5,25/06/2007,25/06/2007,0.091,0.182,0.27,1.145,1.98,0.44,15491.0,14540.0,93.861,,,,17.2,33.1,59.2,98.1,218.0,738.0,731.0,0.0633,0.2683,0.6413,,0.0267,0.0725,0.4251,0.4855,0.0002,0.0158,0.4721,,,0.5279,0.0941,,0.8492,0.34,0.523,0.992,36.9,31.8,29.7,40.9,9.7,21.4,9.84,64.0,356.0,0.22,17.2,49.9,0.862,1.021,0.1333,0.0091,0.313,1.201,0.0115,0.549,1.015,gdf;gmf;cmr;cdr;cdr-d
68020,Gowy at Bridge Trafford,156.0,344830,371113,53.23417,-2.828,Gowy,Bridge Trafford,4.1,EA-GMMC,684027,68,01/01/1979,,FV,,,13.4,True,True,False,True,False,False,False,True,False,False,False,False,False,PG,24/08/1979,30/09/2021,1.169,0.096,17/07/1990,17/07/1990,22.71,21/01/2021,21/01/2021,0.243,0.413,0.605,2.44,3.85,0.49,15379.0,15371.0,99.948,23/08/1979,,15.459,6.0,18.0,41.5,98.1,218.0,724.0,729.0,0.0639,0.2917,0.5953,0.0001,0.0487,0.0602,0.4367,0.4742,0.0003,0.0275,0.7874,,,0.2126,0.1012,0.0007,0.8079,0.35,0.538,0.994,33.8,32.27,28.8,39.1,9.9,33.37,13.85,52.0,294.0,0.17,6.0,148.66,1.024,0.888,0.1463,0.012,0.515,0.928,0.0166,0.684,0.913,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
69008,Dean at Stanneylands,58.87,384625,383001,53.34368,-2.23239,Dean,Stanneylands,57.0,EA-GMMC,693333,69,01/01/1967,,CC,,50.0,22.0,True,True,True,True,False,False,False,True,False,False,False,False,False,SPGEI,01/01/1976,30/09/2021,0.853,0.036,09/07/1976,09/07/1976,23.67,31/07/2019,31/07/2019,0.136,0.342,0.549,1.85,2.58,0.52,16710.0,16621.0,99.467,29/11/1966,,9.104,51.0,79.9,143.5,360.4,483.1,918.0,954.0,0.1278,0.022,0.7004,0.0037,0.1382,0.0691,0.0957,0.6993,0.0196,0.1112,0.5029,0.3304,,0.1668,0.2041,,0.416,0.52,0.552,0.96,87.2,28.78,33.3,44.0,10.3,26.37,14.48,187.0,288.0,0.34,51.1,58.87,0.806,0.632,0.1028,0.0314,0.619,0.595,0.0632,0.804,0.543,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
69013,Sinderland Brook at Partington,44.8,372554,390458,53.41021,-2.41435,Sinderland Brook,Partington,13.0,EA-GMMC,693132,69,01/01/1968,,CC,,38.0,14.8,True,False,False,False,False,False,False,False,False,False,False,False,False,PGEI,01/01/1976,30/09/2021,0.523,0.101,22/08/1976,22/08/1976,9.634,31/07/2019,31/07/2019,0.17,0.265,0.366,1.016,1.4,0.59,16710.0,16653.0,99.659,,,,15.1,20.6,31.6,63.1,81.9,823.0,827.0,0.0785,0.0944,0.2608,0.018,0.5474,0.0294,0.2151,0.1802,0.0003,0.5731,0.1662,,,0.8338,0.5607,0.0748,0.3645,0.39,0.48,0.989,12.2,32.83,31.3,41.3,10.8,17.6,7.98,37.0,329.0,0.47,15.1,44.72,1.528,0.802,0.2814,0.2045,0.753,1.117,0.2743,0.899,1.16,gdf;gmf;cmr;cdr;cdr-d
69019,Worsley Brook at Eccles,24.87,375270,398040,53.4785,-2.37409,Worsley Brook,Eccles,15.2,EA-GMMC,690914,69,01/01/1969,2001-04,FL,46.0,27.0,,True,True,False,True,False,False,False,False,False,False,False,False,False,PGEI,01/09/1969,15/04/2001,0.299,0.002,04/04/1996,25/06/1996,6.229,28/12/1978,28/12/1978,0.058,0.138,0.196,0.624,0.863,0.48,11550.0,7660.0,66.32,01/09/1969,15/04/2001,5.74,19.8,24.1,59.4,101.2,130.7,957.0,956.0,0.0844,0.0277,0.2879,0.0124,0.5827,0.0929,0.0837,0.1985,0.0003,0.6153,0.0407,0.0748,,0.8845,0.0648,0.0967,0.8386,0.44,0.349,0.941,22.2,37.63,34.3,46.3,11.2,12.06,5.19,61.0,187.0,0.55,19.8,24.05,1.667,0.772,0.2181,0.2373,0.766,1.055,0.3452,0.892,1.031,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
69020,Medlock at London Road,57.5,384884,397531,53.47429,-2.22921,Medlock,London Road,30.7,EA-GMMC,690713,69,01/01/1954,,MIS,77.03,77.03,21.2,True,True,True,True,False,False,False,True,False,False,False,False,False,SPGEI,01/01/1974,30/09/2021,0.859,0.055,04/05/1974,05/05/1974,20.98,28/07/2019,28/07/2019,0.196,0.359,0.528,1.81,2.557,0.47,17440.0,17406.0,99.805,02/04/1969,,23.331,33.8,63.4,129.8,258.2,376.0,1039.0,1025.0,0.1882,0.024,0.2351,0.004,0.5254,0.0626,0.0624,0.3189,0.0096,0.544,0.1619,0.13,,0.7081,0.0071,,0.809,0.55,0.382,0.973,58.5,35.64,37.6,51.2,11.1,23.44,12.71,147.0,236.0,0.44,34.0,57.09,1.025,0.72,0.1094,0.2718,0.824,0.831,0.3666,0.911,0.849,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
69039,Medlock at New Viaduct Street,55.9,386300,398700,53.48484,-2.20792,Medlock,New Viaduct Street,42.4,EA-GMMC,,69,01/01/1949,1960,B,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,,01/12/1949,30/09/1959,1.156,0.057,31/08/1955,10/06/1959,13.42,18/08/1956,18/08/1956,0.142,0.481,0.765,2.492,3.511,0.39,3591.0,3338.0,92.955,,,,48.3,80.3,158.4,267.9,376.0,1067.0,1048.0,0.2101,0.0277,0.2705,0.0047,0.4666,0.0734,0.0739,0.3606,0.0114,0.4781,0.1031,0.1065,,0.7904,0.0085,,0.7732,0.55,0.396,0.967,66.3,34.88,38.4,52.4,11.2,20.54,11.47,162.0,233.0,0.4,48.3,48.08,0.953,0.738,0.0928,0.226,0.817,0.921,0.3071,0.898,0.939,gdf;gmf;cmr;cdr;cdr-d
69046,Bradshaw Brook at Bradshaw Tennis Club,36.87,373336,412222,53.60587,-2.40444,Bradshaw Brook,Bradshaw Tennis Club,,EA-GMMC,690470,69,2000-10,,B,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,,12/08/2000,30/09/2021,0.874,0.135,11/05/2017,11/05/2017,25.25,26/12/2015,26/12/2015,0.246,0.309,0.366,2.031,3.383,0.44,7720.0,7470.0,96.762,12/08/2000,,22.598,97.1,166.8,257.3,351.0,413.2,1390.0,1384.0,0.2262,0.0082,0.5761,0.1067,0.0569,0.1211,0.0533,0.5443,0.1834,0.0632,,0.449,,0.551,0.0378,0.1592,0.6416,0.51,0.345,0.781,101.3,46.91,44.8,61.3,12.3,13.33,7.4,254.0,185.0,0.21,97.1,36.87,0.287,0.836,0.0222,0.0146,0.59,0.418,0.0229,0.748,0.434,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
69047,Roch at Littleborough,14.8,394012,416543,53.64536,-2.09205,Roch,Littleborough,,EA-GMMC,690206,69,02/12/1993,,VA,,,,True,True,True,True,False,False,False,True,False,False,False,False,False,,02/12/1993,30/09/2021,0.348,0.001,13/08/1995,14/09/1995,9.613,16/03/2019,16/03/2019,0.042,0.138,0.21,0.72,1.07,0.53,10165.0,9935.0,97.737,02/12/1993,,9.484,142.1,185.5,284.5,404.8,474.3,1282.0,1353.0,0.0288,0.0091,0.518,0.3156,0.0793,0.021,0.0582,0.4927,0.3242,0.0754,,0.81,,0.19,,0.2467,0.2429,0.57,0.475,0.89,138.8,35.0,48.8,68.8,11.9,7.54,3.66,292.0,246.0,0.37,142.1,14.78,0.41,0.634,0.038,0.0165,0.508,0.34,0.0341,0.642,0.427,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
70001,Douglas at Rivington Reservoirs,39.4,363100,411900,53.60236,-2.55909,Douglas,Rivington Reservoirs,112.8,EA-CL,,70,01/01/1951,1973,MIS,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,S,01/10/1951,30/09/1973,0.382,0.0,12/07/1952,03/04/1954,15.37,28/12/1967,28/12/1967,0.125,0.279,0.289,0.373,0.92,0.67,8036.0,8005.0,99.614,,,,114.3,138.1,242.8,363.1,456.4,1230.0,1257.0,0.0559,0.0178,0.5933,0.2158,0.0334,0.1311,0.087,0.282,0.3833,0.0187,,0.855,,0.145,,0.3442,0.4712,0.51,0.399,0.617,100.6,41.1,37.8,51.2,11.5,9.76,5.1,245.0,236.0,0.53,114.3,22.73,0.143,0.624,0.0147,0.0059,0.648,0.223,0.0073,0.77,0.198,gdf;ndf;gmf;nmf;cmr;cdr;cdr-d
71003,Croasdale Beck at Croasdale Flume,10.4,370600,454600,53.98661,-2.44985,Croasdale Beck,Croasdale Flume,177.0,EA-CL,711008,71,01/01/1957,31/12/1974,FL,,,,True,True,True,True,False,False,False,False,False,False,False,False,False,,01/10/1957,30/09/1974,0.395,0.037,05/10/1959,11/10/1959,14.07,23/03/1968,23/03/1968,0.065,0.136,0.198,0.878,1.39,0.35,6209.0,6209.0,100.0,04/05/1957,01/10/2014,10.9,171.9,224.7,343.3,454.5,541.8,1786.0,1882.0,0.0224,0.0011,0.413,0.5472,0.0103,0.0371,0.0009,0.3439,0.6149,0.0031,,1.0,,,,0.2532,0.2888,0.6,0.276,1.0,156.7,54.51,55.3,75.3,12.0,6.79,3.66,343.0,148.0,0.35,171.9,10.71,0.236,0.574,0.0163,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;gauging-stage;gauging-flow;amax-stage;amax-flow
71013,Darwen at Ewood,39.5,367730,426210,53.73128,-2.49062,Darwen,Ewood,98.3,EA-CL,713120,71,01/01/1973,,VA,,,13.0,True,True,True,True,False,False,False,True,False,False,False,False,False,PEI,01/01/1976,30/09/2021,1.219,0.051,04/02/1985,04/02/1985,26.2,22/06/2012,22/06/2012,0.305,0.481,0.697,2.67,3.905,0.43,16710.0,16216.0,97.044,05/10/1973,,28.494,101.3,146.0,223.9,328.7,400.6,1332.0,1340.0,0.0784,0.0372,0.5445,0.0997,0.2171,0.0675,0.0293,0.4565,0.1633,0.2703,,0.2928,,0.7072,0.1493,0.068,0.4305,0.51,0.424,0.938,95.2,36.71,43.8,60.3,11.9,11.54,6.47,231.0,317.0,0.25,102.5,39.05,0.43,0.718,0.0355,0.0935,0.683,0.745,0.1388,0.823,0.714,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
71015,Dunsop at Footholme Flume,25.0,365293,452891,53.97092,-2.53058,Dunsop,Footholme Flume,155.0,EA-CL,711086,71,17/10/1995,,MIS,,14.0,7.0,True,False,False,False,False,False,False,True,False,False,False,False,False,,23/10/1995,30/09/2021,1.022,0.072,10/09/1999,10/09/1999,24.9,05/12/2015,05/12/2015,0.124,0.211,0.37,2.71,4.16,0.24,9475.0,9435.0,99.578,,,,163.8,250.7,378.2,463.3,528.2,1866.0,1913.0,0.0362,0.0003,0.4712,0.4703,0.0071,0.0394,0.0009,0.2412,0.7178,0.0008,,1.0,,,,0.3844,,0.6,0.297,0.999,178.9,53.72,59.1,81.3,12.5,9.06,4.46,364.0,204.0,0.22,163.8,25.03,0.704,0.768,0.0195,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d
72007,Brock at upstream of A6,32.0,351232,440548,53.85885,-2.74295,Brock,upstream of A6,24.0,EA-CL,720215,72,01/01/1970,,B,31.1,,16.0,True,True,True,True,False,False,False,True,False,True,False,False,True,N,27/07/1978,30/09/2021,0.846,0.023,22/08/1995,23/08/1995,26.9,27/10/1980,27/10/1980,0.077,0.23,0.428,1.96,2.94,0.35,15772.0,15756.0,99.899,27/07/1978,,29.917,21.3,87.3,171.3,379.8,520.9,1371.0,1361.0,0.1192,0.0526,0.7403,0.0768,0.0071,0.1129,0.0204,0.7343,0.1245,0.0075,0.0251,0.9749,,,,0.0455,0.6711,0.6,0.319,1.0,109.0,49.42,43.1,57.8,11.0,15.48,9.6,196.0,219.0,0.38,21.3,31.51,0.6,0.808,0.0529,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
72014,Conder at Galgate,28.5,348160,455371,53.99177,-2.79217,Conder,Galgate,16.6,EA-CL,724836,72,01/01/1966,,FV,,25.1,25.0,True,True,True,True,False,False,True,True,True,True,False,False,True,N,01/02/1976,30/09/2021,0.698,0.02,30/08/1995,30/08/1995,23.8,05/12/2015,05/12/2015,0.065,0.184,0.346,1.7,2.48,0.35,16679.0,16091.0,96.475,17/02/1966,,16.971,19.1,44.9,105.1,274.8,465.8,1257.0,1183.0,0.0775,0.0463,0.7449,0.0849,0.0389,0.0857,0.0142,0.7353,0.1275,0.03,,1.0,,,,0.0737,0.7575,0.6,0.443,0.975,93.4,35.96,40.2,51.3,10.6,14.2,7.39,131.0,270.0,0.32,19.1,28.99,0.917,0.748,0.0822,0.002,,,0.0064,0.649,0.247,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
